date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01,127.72900009155273,62.487000584602356,47.686999678611755,21.56999969482422,79.49600005149841,35.909000277519226,505.72400093078613
2016-07-02,192.22800159454346,98.59700059890747,123.05800008773804,48.21899974346161,68.8390007019043,39.353999853134155,528.9409999847412
2016-07-03,251.91200160980225,119.89499998092651,172.23899936676025,61.0129998922348,79.8340003490448,45.10700011253357,639.0330009460449
2016-07-04,252.04500102996826,129.8059995174408,166.94699907302856,65.49199998378754,80.47199988365173,45.74899995326996,651.903995513916
2016-07-05,272.8779993057251,129.06800031661987,185.06699991226196,64.38800048828125,85.10199928283691,48.336999893188484,722.4619960784912
2016-07-06,259.21199893951416,113.73299956321716,177.9579997062683,55.00999993085861,77.39600014686584,43.526999711990356,720.4959964752197
2016-07-07,283.25700187683105,116.47699975967407,206.8150019645691,59.16699945926666,74.44100046157837,40.14299941062927,748.9149951934814
2016-07-08,275.55499935150146,110.18399858474731,190.43400192260742,53.90600025653839,82.24199986457825,41.27199959754944,750.4619960784912
2016-07-09,284.39900302886963,108.77500009536743,198.9969997406006,51.1339995265007,81.47800016403198,41.14899945259094,728.7960014343262
2016-07-10,268.7219982147217,96.38300013542175,175.04399967193604,41.46900016069412,90.79800009727478,39.96499979496002,703.9610061645508
2016-07-11,250.77000045776367,82.38499939441681,165.80699968338013,33.79499959945679,81.47700047492981,33.198999881744385,759.5340003967285
2016-07-12,253.7180004119873,71.1959992647171,187.97899961471558,38.161999732255936,63.596999645233154,24.244999885559082,860.6950073242188
2016-07-13,294.64299964904785,90.22000002861023,205.92600011825562,43.95699942111969,86.04500102996826,30.6419997215271,864.9169960021973
2016-07-14,234.23199939727783,64.97200012207031,171.17399787902832,28.251999638974667,62.19800019264221,24.642000019550323,810.8880062103271
2016-07-15,237.24000024795532,64.9020003080368,158.20299911499023,23.94799979031086,77.06100070476532,28.87700003385544,697.7010040283203
2016-07-16,194.7789978981018,51.50399994850159,140.75200128555298,19.114999875426292,51.87100040912628,22.72299998998642,751.6579990386963
2016-07-17,222.30700016021729,56.92800045013428,163.8870005607605,26.117999777197838,57.69100022315979,23.150000035762787,827.2790031433105
2016-07-18,260.55099964141846,67.10899996757507,180.7650008201599,25.23000004887581,81.45099902153015,29.26999992132187,845.2890014648438
2016-07-19,235.7020001411438,60.41299998760224,174.6190004348755,26.792000323534012,57.72099995613098,22.875999867916107,776.9099960327148
2016-07-20,260.6160001754761,64.69800007343292,171.91800022125244,22.883999943733215,85.07200002670288,29.39299988746643,816.1659965515137
2016-07-21,295.7840003967285,83.79199922084808,222.8379979133606,41.151000037789345,71.57799983024597,25.555000066757202,856.3330039978027
2016-07-22,309.3159990310669,87.40699970722198,205.46499919891357,41.61099964380264,100.66699957847595,31.705000042915344,900.2340049743652
2016-07-23,302.6150007247925,78.29900002479553,212.35700130462646,33.22399973869324,88.08600044250488,27.199000000953674,924.078010559082
2016-07-24,354.05399894714355,97.5229983329773,234.5329990386963,41.53899973630905,119.25,34.293999671936035,973.6720085144043
2016-07-25,300.20299911499023,40.92700016498566,194.84000045061111,-4.157000266015529,101.88599944114685,29.970999836921692,990.7660026550293
2016-07-26,354.52500343322754,33.62700021266937,229.59199953079224,-21.780999958515167,121.65200066566467,33.293999671936035,971.2120056152344
2016-07-27,359.5480012893677,46.41400009393692,244.37200021743774,-2.663999989628792,109.6819999217987,30.307000279426575,959.3200035095215
2016-07-28,382.72400283813477,58.271999716758735,252.58099937438965,0.14100003242492698,130.4559998512268,35.699000120162964,973.0409965515137
2016-07-29,361.5580015182495,67.04400026798248,245.7969994544983,15.847999908030033,115.46800065040588,32.77500009536743,977.0500030517578
2016-07-30,406.5040006637573,68.25100067257881,275.57300090789795,8.13499991595745,128.90400004386902,35.97299998998642,994.4940032958984
2016-07-31,512.8080139160156,86.80800247192383,392.30401611328136,12.791999816894531,111.8399963378906,29.975998878479004,918.4560241699219
2016-08-01,378.435998916626,63.69599962234497,272.41200160980225,11.760999992489815,103.31500053405762,30.15499985218048,865.548999786377
2016-08-02,351.9130048751831,69.45799934864044,241.42400074005127,18.156999990344048,111.11499905586243,33.93399965763092,859.3589973449707
2016-08-03,183.58899998664856,48.96599984169006,122.84400081634521,18.62000023573637,62.25999975204468,21.168000042438507,760.7329959869385
2016-08-04,214.739999294281,100.00599980354309,153.26300048828125,66.44900059700012,60.67599976062775,22.141999900341034,794.710994720459
2016-08-05,259.8170003890991,118.75399947166443,195.05200004577637,81.48400020599365,62.717000007629395,24.914999961853027,819.6139869689941
2016-08-06,279.44000244140625,123.7139995098114,193.09699964523315,75.79699969291687,87.66200113296509,28.692000031471252,866.8180084228516
2016-08-07,271.20300006866455,122.10099983215333,194.37900066375732,81.62599992752075,77.94700002670288,25.15799969434738,834.174991607666
2016-08-08,311.5909996032715,128.59900069236755,225.93299961090088,83.22300004959106,83.61199927330017,27.80799973011017,826.6489906311035
2016-08-09,350.23900032043457,139.18199920654297,243.13300228118896,83.82800030708313,103.01100063323975,33.41200006008148,810.6080017089844
2016-08-10,337.91300106048584,134.6979992389679,243.77100133895874,86.03000020980835,91.132000207901,30.125000178813934,771.8470058441162
2016-08-11,329.54600191116333,132.61800003051758,210.7559995651245,79.45700031518936,116.32299947738647,35.639000415802,743.8519973754883
2016-08-12,356.60199642181396,135.7659990787506,253.92899894714355,82.93899947404861,98.84000015258789,31.2810001373291,747.1569995880127
2016-08-13,389.01899909973145,133.9559998512268,259.8330011367798,76.43699979782104,126.95300149917603,36.670000076293945,779.5850009918213
2016-08-14,365.9799995422363,129.13700008392334,253.36299896240234,71.39000010490417,111.23600006103516,33.23099994659424,778.8119983673096
2016-08-15,378.7030019760132,141.1269998550415,247.395001411438,79.207000374794,128.3830008506775,37.31400012969971,778.5290012359619
2016-08-16,339.1869993209839,119.69199991226196,226.782000541687,64.7790002822876,109.53000068664551,32.31499981880188,774.0940036773682
2016-08-17,355.59800148010254,136.63600063323975,248.3200011253357,83.79200005531311,106.27100014686584,33.34899991750717,756.5830059051514
2016-08-18,386.3400011062622,148.36000061035156,251.08999824523926,83.46799981594086,133.3189992904663,39.472999811172485,785.4960098266602
2016-08-19,415.67799949645996,137.50799942016602,293.5900001525879,75.61699962615967,121.22599983215332,35.29899978637695,842.6170063018799
